feature,importance_mean
morgan_r3_1803,0.8
morgan_r3_701,0.8
morgan_2023,0.8
morgan_143,0.8
avalon_971,0.8
morgan_r3_836,0.8
fcfp4_1153,0.8
fcfp4_714,0.8
fcfp4_824,0.8
fcfp4_1510,0.8
avalon_144,0.8
avalon_151,0.8
morgan_1049,0.8
morgan_r3_1400,0.8
morgan_r3_446,0.8
morgan_r3_444,0.8
morgan_r3_432,0.8
morgan_r3_1299,0.8
morgan_r3_483,0.8
morgan_r3_43,0.8
mordred_NssS,0.8
morgan_r3_671,0.8
morgan_r3_780,0.8
morgan_r3_451,0.8
morgan_r3_449,0.8
fcfp4_317,0.8
avalon_139,0.8
avalon_758,0.8
avalon_773,0.8
avalon_428,0.8
erg_258,0.8
avalon_243,0.8
morgan_r3_374,0.8
morgan_r3_1457,0.8
avalon_430,0.8
mordred_nS,0.8
fcfp4_770,0.8
avalon_255,0.8
fcfp4_743,0.8
morgan_193,0.8
morgan_r3_2004,0.8
morgan_1300,0.8
mordred_GhoseFilter,0.8
morgan_1099,0.8
morgan_r3_544,0.8
avalon_170,0.8
morgan_r3_1171,0.8
morgan_r3_548,0.8
morgan_r3_344,0.8
morgan_r3_110,0.8
morgan_r3_543,0.8
morgan_r3_1115,0.8
rdkit_NumSpiroAtoms,0.8
morgan_1765,0.8
avalon_812,0.8
morgan_1819,0.8
fcfp4_1934,0.8
morgan_r3_193,0.8
morgan_r3_1939,0.8
morgan_r3_180,0.8
morgan_r3_1946,0.8
morgan_r3_1954,0.8
avalon_382,0.8
morgan_r3_1650,0.8
morgan_r3_318,0.8
morgan_r3_321,0.8
morgan_r3_1908,0.8
morgan_r3_589,0.8
morgan_r3_1048,0.8
morgan_r3_1681,0.8
avalon_650,0.8
morgan_r3_1701,0.8
morgan_r3_301,0.8
morgan_322,0.8
morgan_1905,0.8
morgan_1948,0.8
morgan_r3_623,0.8
morgan_r3_1817,0.8
avalon_1020,0.8
morgan_1441,0.8
morgan_r3_213,0.8
morgan_531,0.8
morgan_r3_1852,0.8
morgan_r3_1832,0.8
avalon_607,0.8
fcfp4_1299,0.8
morgan_901,0.8
morgan_2004,0.8
morgan_30,0.8
morgan_43,0.7333333333333333
morgan_r3_1661,0.7333333333333333
morgan_r3_781,0.7333333333333333
morgan_r3_1637,0.7333333333333333
morgan_r3_1027,0.7333333333333333
morgan_1985,0.7333333333333333
morgan_1975,0.7333333333333333
avalon_279,0.7333333333333333
morgan_r3_1051,0.7333333333333333
morgan_r3_265,0.7333333333333333
morgan_r3_1526,0.7333333333333333
morgan_r3_244,0.7333333333333333
avalon_435,0.7333333333333333
fcfp4_1775,0.7333333333333333
fcfp4_1771,0.7333333333333333
morgan_r3_1430,0.7333333333333333
morgan_r3_1109,0.7333333333333333
morgan_r3_216,0.7333333333333333
morgan_385,0.7333333333333333
morgan_446,0.7333333333333333
morgan_502,0.7333333333333333
morgan_r3_1870,0.7333333333333333
morgan_r3_1478,0.7333333333333333
morgan_r3_729,0.7333333333333333
morgan_r3_724,0.7333333333333333
avalon_417,0.7333333333333333
avalon_517,0.7333333333333333
morgan_r3_900,0.7333333333333333
morgan_1194,0.7333333333333333
morgan_r3_1339,0.7333333333333333
morgan_1110,0.7333333333333333
morgan_1043,0.7333333333333333
morgan_r3_1353,0.7333333333333333
rdkit_fr_thiazole,0.7333333333333333
morgan_r3_1292,0.7333333333333333
fcfp4_764,0.7333333333333333
morgan_r3_1274,0.7333333333333333
morgan_r3_36,0.7333333333333333
avalon_831,0.7333333333333333
fcfp4_1392,0.7333333333333333
avalon_794,0.7333333333333333
avalon_645,0.7333333333333333
morgan_r3_1143,0.7333333333333333
morgan_r3_552,0.7333333333333333
morgan_1768,0.7333333333333333
rdkit_fr_Nhpyrrole,0.7333333333333333
morgan_1800,0.7333333333333333
morgan_r3_463,0.7333333333333333
fcfp4_215,0.7333333333333333
fcfp4_117,0.7333333333333333
morgan_r3_2027,0.7333333333333333
morgan_821,0.7333333333333333
morgan_1887,0.7333333333333333
fcfp4_3,0.7333333333333333
morgan_1017,0.7333333333333333
morgan_r3_1441,0.7333333333333333
morgan_r3_170,0.7333333333333333
morgan_r3_1194,0.7333333333333333
avalon_999,0.7333333333333333
morgan_r3_1253,0.7333333333333333
morgan_r3_1257,0.7333333333333333
morgan_116,0.7333333333333333
morgan_r3_325,0.7333333333333333
morgan_r3_773,0.7333333333333333
morgan_1506,0.7333333333333333
morgan_168,0.7333333333333333
morgan_r3_1713,0.7333333333333333
morgan_171,0.7333333333333333
morgan_r3_795,0.7333333333333333
avalon_184,0.7333333333333333
morgan_r3_1573,0.7333333333333333
mordred_n9FaRing,0.7333333333333333
morgan_r3_1676,0.7333333333333333
avalon_992,0.7333333333333333
fcfp4_1300,0.7333333333333333
fcfp4_1204,0.7333333333333333
morgan_r3_532,0.7333333333333333
morgan_1602,0.7333333333333333
avalon_953,0.7333333333333333
avalon_956,0.7333333333333333
fcfp4_1154,0.7333333333333333
morgan_r3_15,0.7333333333333333
morgan_r3_641,0.7333333333333333
morgan_1261,0.7333333333333333
morgan_r3_61,0.7333333333333333
fcfp4_660,0.7333333333333333
morgan_r3_357,0.6666666666666666
morgan_r3_1769,0.6666666666666666
morgan_r3_620,0.6666666666666666
morgan_r3_1951,0.6666666666666666
morgan_r3_1953,0.6666666666666666
morgan_r3_1440,0.6666666666666666
morgan_862,0.6666666666666666
morgan_r3_1136,0.6666666666666666
avalon_595,0.6666666666666666
fcfp4_1879,0.6666666666666666
morgan_r3_1120,0.6666666666666666
avalon_453,0.6666666666666666
morgan_r3_1476,0.6666666666666666
morgan_305,0.6666666666666666
morgan_281,0.6666666666666666
morgan_354,0.6666666666666666
avalon_353,0.6666666666666666
morgan_r3_1096,0.6666666666666666
fcfp4_1914,0.6666666666666666
morgan_r3_223,0.6666666666666666
avalon_293,0.6666666666666666
avalon_12,0.6666666666666666
morgan_94,0.6666666666666666
morgan_102,0.6666666666666666
morgan_42,0.6666666666666666
morgan_r3_754,0.6666666666666666
mordred_n9FARing,0.6666666666666666
morgan_r3_1078,0.6666666666666666
morgan_r3_1506,0.6666666666666666
morgan_r3_1542,0.6666666666666666
morgan_r3_461,0.6666666666666666
morgan_747,0.6666666666666666
morgan_806,0.6666666666666666
morgan_r3_1381,0.6666666666666666
morgan_r3_149,0.6666666666666666
morgan_r3_45,0.6666666666666666
morgan_r3_1291,0.6666666666666666
fcfp4_805,0.6666666666666666
avalon_826,0.6666666666666666
avalon_863,0.6666666666666666
avalon_861,0.6666666666666666
morgan_r3_522,0.6666666666666666
morgan_r3_1188,0.6666666666666666
fcfp4_278,0.6666666666666666
morgan_r3_81,0.6666666666666666
fcfp4_515,0.6666666666666666
morgan_r3_1367,0.6666666666666666
morgan_r3_1348,0.6666666666666666
morgan_r3_1351,0.6666666666666666
fcfp4_277,0.6666666666666666
morgan_r3_1155,0.6666666666666666
morgan_888,0.6666666666666666
morgan_917,0.6666666666666666
fcfp4_67,0.6666666666666666
morgan_1312,0.6666666666666666
morgan_r3_1905,0.6666666666666666
morgan_548,0.6666666666666666
morgan_638,0.6666666666666666
morgan_r3_204,0.6666666666666666
morgan_r3_1934,0.6666666666666666
morgan_1823,0.6666666666666666
morgan_r3_888,0.6666666666666666
morgan_r3_677,0.6666666666666666
fcfp4_224,0.6666666666666666
morgan_1149,0.6666666666666666
morgan_r3_1370,0.6666666666666666
morgan_1464,0.6666666666666666
morgan_r3_1238,0.6666666666666666
morgan_1689,0.6666666666666666
fcfp4_1147,0.6666666666666666
morgan_r3_1209,0.6666666666666666
rdkit_fr_morpholine,0.6666666666666666
morgan_1781,0.6666666666666666
fcfp4_1228,0.6666666666666666
fcfp4_705,0.6666666666666666
morgan_r3_70,0.6666666666666666
morgan_r3_1318,0.6666666666666666
morgan_1569,0.6666666666666666
morgan_r3_1270,0.6666666666666666
morgan_1365,0.6666666666666666
fcfp4_883,0.6666666666666666
morgan_r3_929,0.6666666666666666
morgan_1578,0.6666666666666666
morgan_r3_1599,0.6666666666666666
morgan_140,0.6666666666666666
morgan_r3_760,0.6666666666666666
morgan_145,0.6666666666666666
erg_11,0.6666666666666666
erg_296,0.6666666666666666
morgan_1447,0.6666666666666666
avalon_142,0.6666666666666666
morgan_r3_1747,0.6666666666666666
morgan_r3_262,0.6666666666666666
morgan_371,0.6666666666666666
morgan_r3_575,0.6666666666666666
avalon_138,0.6666666666666666
morgan_r3_1746,0.6666666666666666
morgan_190,0.6666666666666666
morgan_169,0.6666666666666666
morgan_r3_745,0.6
morgan_r3_1570,0.6
morgan_r3_1571,0.6
morgan_r3_1578,0.6
morgan_r3_362,0.6
avalon_14,0.6
avalon_230,0.6
morgan_r3_767,0.6
fcfp4_978,0.6
fcfp4_1009,0.6
morgan_r3_1245,0.6
morgan_r3_484,0.6
morgan_1663,0.6
morgan_r3_1192,0.6
morgan_r3_1198,0.6
avalon_939,0.6
morgan_1384,0.6
fcfp4_895,0.6
fcfp4_901,0.6
morgan_r3_1266,0.6
fcfp4_926,0.6
fcfp4_931,0.6
morgan_r3_2,0.6
morgan_1567,0.6
morgan_r3_1308,0.6
morgan_r3_632,0.6
morgan_r3_638,0.6
morgan_r3_523,0.6
avalon_775,0.6
fcfp4_1523,0.6
morgan_r3_995,0.6
morgan_1063,0.6
fcfp4_472,0.6
fcfp4_481,0.6
morgan_r3_1346,0.6
morgan_980,0.6
morgan_r3_692,0.6
morgan_r3_876,0.6
morgan_r3_878,0.6
morgan_1795,0.6
rdkit_fr_COO,0.6
morgan_r3_538,0.6
avalon_626,0.6
fcfp4_1678,0.6
morgan_1831,0.6
rdkit_fr_Al_OH_noTert,0.6
avalon_610,0.6
morgan_833,0.6
morgan_r3_679,0.6
morgan_r3_1395,0.6
morgan_r3_1392,0.6
morgan_r3_1393,0.6
morgan_r3_130,0.6
fcfp4_47,0.6
morgan_953,0.6
morgan_r3_711,0.6
morgan_r3_1956,0.6
morgan_816,0.6
morgan_819,0.6
fcfp4_1768,0.6
avalon_357,0.6
morgan_r3_1818,0.6
morgan_r3_1820,0.6
morgan_r3_1823,0.6
morgan_r3_1840,0.6
morgan_r3_1861,0.6
morgan_r3_1482,0.6
morgan_r3_1875,0.6
morgan_r3_1758,0.6
morgan_r3_1771,0.6
morgan_r3_246,0.6
morgan_r3_1514,0.6
morgan_r3_1811,0.6
morgan_2000,0.6
morgan_r3_619,0.6
morgan_1982,0.6
avalon_332,0.6
morgan_r3_579,0.6
avalon_269,0.6
morgan_r3_602,0.6
morgan_r3_354,0.6
morgan_r3_1649,0.6
morgan_186,0.5333333333333333
morgan_r3_1035,0.5333333333333333
morgan_r3_1563,0.5333333333333333
morgan_r3_1581,0.5333333333333333
morgan_52,0.5333333333333333
avalon_213,0.5333333333333333
avalon_169,0.5333333333333333
morgan_r3_279,0.5333333333333333
avalon_107,0.5333333333333333
avalon_75,0.5333333333333333
morgan_r3_256,0.5333333333333333
avalon_10,0.5333333333333333
morgan_r3_364,0.5333333333333333
morgan_r3_1879,0.5333333333333333
avalon_464,0.5333333333333333
morgan_r3_1100,0.5333333333333333
morgan_r3_820,0.5333333333333333
morgan_r3_821,0.5333333333333333
morgan_r3_696,0.5333333333333333
morgan_349,0.5333333333333333
morgan_r3_1491,0.5333333333333333
morgan_r3_1091,0.5333333333333333
avalon_438,0.5333333333333333
morgan_469,0.5333333333333333
fcfp4_1988,0.5333333333333333
morgan_r3_1780,0.5333333333333333
morgan_1929,0.5333333333333333
morgan_1972,0.5333333333333333
morgan_r3_267,0.5333333333333333
morgan_r3_1766,0.5333333333333333
morgan_r3_725,0.5333333333333333
morgan_339,0.5333333333333333
morgan_r3_1912,0.5333333333333333
morgan_552,0.5333333333333333
morgan_r3_405,0.5333333333333333
morgan_r3_1898,0.5333333333333333
morgan_r3_173,0.5333333333333333
morgan_r3_186,0.5333333333333333
morgan_r3_1921,0.5333333333333333
morgan_r3_1945,0.5333333333333333
fcfp4_1726,0.5333333333333333
morgan_r3_1868,0.5333333333333333
morgan_r3_1859,0.5333333333333333
morgan_r3_52,0.5333333333333333
morgan_r3_1316,0.5333333333333333
morgan_r3_481,0.5333333333333333
morgan_r3_473,0.5333333333333333
fcfp4_576,0.5333333333333333
morgan_r3_465,0.5333333333333333
morgan_r3_515,0.5333333333333333
erg_121,0.5333333333333333
fcfp4_1067,0.5333333333333333
morgan_r3_319,0.5333333333333333
morgan_r3_329,0.5333333333333333
morgan_r3_1624,0.5333333333333333
morgan_1296,0.5333333333333333
morgan_r3_947,0.5333333333333333
morgan_r3_14,0.5333333333333333
morgan_1430,0.5333333333333333
morgan_r3_916,0.5333333333333333
morgan_r3_5,0.5333333333333333
morgan_r3_34,0.5333333333333333
fcfp4_747,0.5333333333333333
morgan_r3_60,0.5333333333333333
fcfp4_486,0.5333333333333333
morgan_r3_1235,0.5333333333333333
fcfp4_536,0.5333333333333333
morgan_1190,0.5333333333333333
morgan_1238,0.5333333333333333
morgan_r3_907,0.5333333333333333
morgan_r3_94,0.5333333333333333
morgan_1654,0.5333333333333333
fcfp4_471,0.5333333333333333
avalon_941,0.5333333333333333
morgan_r3_1204,0.5333333333333333
morgan_r3_1225,0.5333333333333333
morgan_1731,0.5333333333333333
morgan_1747,0.5333333333333333
fcfp4_1314,0.5333333333333333
avalon_947,0.5333333333333333
morgan_r3_664,0.5333333333333333
morgan_r3_892,0.5333333333333333
morgan_1134,0.5333333333333333
morgan_1758,0.5333333333333333
fcfp4_32,0.5333333333333333
morgan_r3_1149,0.5333333333333333
morgan_r3_1154,0.5333333333333333
morgan_964,0.5333333333333333
morgan_r3_1178,0.5333333333333333
fcfp4_1466,0.5333333333333333
morgan_1004,0.5333333333333333
morgan_r3_160,0.5333333333333333
avalon_722,0.5333333333333333
morgan_r3_993,0.5333333333333333
morgan_766,0.5333333333333333
morgan_r3_866,0.5333333333333333
erg_164,0.5333333333333333
fcfp4_700,0.5333333333333333
erg_199,0.5333333333333333
morgan_r3_1428,0.4666666666666667
morgan_1956,0.4666666666666667
morgan_r3_1422,0.4666666666666667
morgan_r3_1442,0.4666666666666667
morgan_1911,0.4666666666666667
morgan_r3_198,0.4666666666666667
morgan_r3_1928,0.4666666666666667
morgan_r3_1146,0.4666666666666667
morgan_r3_1865,0.4666666666666667
morgan_679,0.4666666666666667
avalon_523,0.4666666666666667
morgan_523,0.4666666666666667
morgan_554,0.4666666666666667
morgan_r3_381,0.4666666666666667
morgan_r3_202,0.4666666666666667
morgan_r3_207,0.4666666666666667
avalon_602,0.4666666666666667
morgan_r3_584,0.4666666666666667
morgan_1903,0.4666666666666667
avalon_643,0.4666666666666667
morgan_1939,0.4666666666666667
morgan_r3_1794,0.4666666666666667
morgan_r3_1107,0.4666666666666667
morgan_454,0.4666666666666667
avalon_505,0.4666666666666667
morgan_r3_1102,0.4666666666666667
morgan_r3_554,0.4666666666666667
morgan_r3_560,0.4666666666666667
morgan_r3_379,0.4666666666666667
morgan_r3_1788,0.4666666666666667
fcfp4_1997,0.4666666666666667
morgan_160,0.4666666666666667
morgan_180,0.4666666666666667
morgan_1993,0.4666666666666667
avalon_234,0.4666666666666667
morgan_r3_280,0.4666666666666667
morgan_r3_1717,0.4666666666666667
fcfp4_2011,0.4666666666666667
fcfp4_1999,0.4666666666666667
morgan_r3_284,0.4666666666666667
morgan_r3_282,0.4666666666666667
avalon_77,0.4666666666666667
avalon_236,0.4666666666666667
avalon_211,0.4666666666666667
morgan_r3_1673,0.4666666666666667
morgan_45,0.4666666666666667
avalon_175,0.4666666666666667
morgan_2036,0.4666666666666667
morgan_r3_250,0.4666666666666667
morgan_r3_1050,0.4666666666666667
morgan_341,0.4666666666666667
morgan_277,0.4666666666666667
morgan_r3_1773,0.4666666666666667
morgan_r3_162,0.4666666666666667
avalon_668,0.4666666666666667
rdkit_fr_NH2,0.4666666666666667
morgan_r3_984,0.4666666666666667
morgan_r3_1994,0.4666666666666667
morgan_745,0.4666666666666667
morgan_r3_864,0.4666666666666667
morgan_r3_1969,0.4666666666666667
fcfp4_431,0.4666666666666667
fcfp4_388,0.4666666666666667
morgan_r3_107,0.4666666666666667
fcfp4_294,0.4666666666666667
morgan_r3_1355,0.4666666666666667
morgan_r3_454,0.4666666666666667
avalon_946,0.4666666666666667
avalon_942,0.4666666666666667
morgan_r3_637,0.4666666666666667
fcfp4_1229,0.4666666666666667
rdkit_fr_thiophene,0.4666666666666667
morgan_1729,0.4666666666666667
morgan_r3_116,0.4666666666666667
avalon_948,0.4666666666666667
rdkit_fr_furan,0.4666666666666667
morgan_r3_630,0.4666666666666667
morgan_1168,0.4666666666666667
morgan_r3_126,0.4666666666666667
morgan_r3_122,0.4666666666666667
morgan_1128,0.4666666666666667
fcfp4_1520,0.4666666666666667
morgan_760,0.4666666666666667
morgan_r3_1989,0.4666666666666667
morgan_r3_2021,0.4666666666666667
avalon_752,0.4666666666666667
avalon_781,0.4666666666666667
avalon_793,0.4666666666666667
avalon_822,0.4666666666666667
fcfp4_1360,0.4666666666666667
morgan_r3_142,0.4666666666666667
fcfp4_21,0.4666666666666667
fcfp4_26,0.4666666666666667
morgan_r3_504,0.4666666666666667
erg_202,0.4666666666666667
fcfp4_648,0.4666666666666667
fcfp4_611,0.4666666666666667
mordred_nX,0.4666666666666667
morgan_r3_1234,0.4666666666666667
morgan_1233,0.4666666666666667
morgan_r3_86,0.4666666666666667
morgan_1649,0.4666666666666667
morgan_1638,0.4666666666666667
morgan_r3_964,0.4666666666666667
morgan_r3_952,0.4666666666666667
morgan_1527,0.4666666666666667
fcfp4_918,0.4666666666666667
morgan_r3_1265,0.4666666666666667
fcfp4_729,0.4666666666666667
fcfp4_898,0.4666666666666667
morgan_1329,0.4666666666666667
fcfp4_966,0.4666666666666667
morgan_r3_497,0.4666666666666667
morgan_r3_1643,0.4666666666666667
morgan_r3_305,0.4666666666666667
mordred_n9FAHRing,0.4666666666666667
morgan_2,0.4666666666666667
morgan_r3_1607,0.4666666666666667
morgan_r3_306,0.4666666666666667
morgan_r3_333,0.4666666666666667
morgan_r3_1620,0.4666666666666667
morgan_r3_766,0.4666666666666667
morgan_r3_772,0.4666666666666667
morgan_r3_779,0.4666666666666667
mordred_n10FaRing,0.4666666666666667
mordred_nG12FHRing,0.4
morgan_r3_1594,0.4
morgan_r3_1695,0.4
morgan_r3_1714,0.4
morgan_r3_1726,0.4
morgan_r3_1741,0.4
avalon_304,0.4
avalon_306,0.4
morgan_r3_1038,0.4
morgan_1481,0.4
morgan_r3_940,0.4
morgan_1445,0.4
morgan_1455,0.4
morgan_1411,0.4
morgan_1415,0.4
morgan_1339,0.4
morgan_1308,0.4
fcfp4_871,0.4
morgan_r3_1273,0.4
morgan_r3_1276,0.4
fcfp4_809,0.4
fcfp4_848,0.4
fcfp4_934,0.4
avalon_130,0.4
morgan_318,0.4
morgan_r3_811,0.4
morgan_r3_815,0.4
morgan_302,0.4
morgan_289,0.4
avalon_347,0.4
morgan_1980,0.4
fcfp4_1967,0.4
morgan_r3_581,0.4
morgan_r3_1527,0.4
morgan_r3_241,0.4
morgan_r3_1805,0.4
fcfp4_535,0.4
fcfp4_564,0.4
fcfp4_693,0.4
morgan_r3_1302,0.4
erg_221,0.4
erg_117,0.4
morgan_r3_510,0.4
morgan_474,0.4
mordred_NaaS,0.4
morgan_r3_833,0.4
morgan_380,0.4
morgan_r3_218,0.4
morgan_r3_1110,0.4
morgan_r3_1117,0.4
avalon_443,0.4
fcfp4_1895,0.4
mordred_nSpiro,0.4
morgan_r3_949,0.4
morgan_1634,0.4
morgan_1617,0.4
morgan_r3_85,0.4
morgan_1265,0.4
morgan_1279,0.4
morgan_1282,0.4
morgan_r3_914,0.4
morgan_1153,0.4
morgan_1155,0.4
morgan_r3_1845,0.4
morgan_r3_1485,0.4
morgan_r3_203,0.4
morgan_r3_1013,0.4
fcfp4_1709,0.4
fcfp4_1710,0.4
fcfp4_1720,0.4
morgan_r3_1126,0.4
fcfp4_1220,0.4
morgan_r3_524,0.4
morgan_r3_1363,0.4
morgan_r3_1365,0.4
fcfp4_279,0.4
fcfp4_435,0.4
morgan_r3_1327,0.4
morgan_r3_1331,0.4
fcfp4_1742,0.4
fcfp4_1781,0.4
morgan_684,0.4
morgan_687,0.4
morgan_651,0.4
morgan_622,0.4
mordred_nBondsT,0.4
morgan_528,0.4
morgan_r3_460,0.4
morgan_1091,0.4
morgan_1105,0.4
morgan_1032,0.4
morgan_r3_626,0.4
morgan_r3_978,0.4
avalon_928,0.4
morgan_1620,0.4
fcfp4_1151,0.4
morgan_r3_1211,0.4
morgan_r3_518,0.4
fcfp4_1356,0.4
morgan_933,0.4
morgan_r3_456,0.4
morgan_r3_1893,0.4
fcfp4_1639,0.4
morgan_r3_542,0.4
fcfp4_1667,0.4
fcfp4_1708,0.4
morgan_1951,0.4
morgan_1863,0.4
morgan_r3_1005,0.4
morgan_r3_1932,0.4
morgan_r3_1933,0.4
morgan_r3_1948,0.4
morgan_r3_408,0.4
morgan_r3_419,0.4
morgan_r3_163,0.4
fcfp4_1336,0.4
morgan_r3_1184,0.4
morgan_r3_1984,0.4
morgan_1808,0.4
rdkit_fr_COO2,0.4
morgan_r3_1687,0.4
morgan_192,0.4
morgan_218,0.4
morgan_r3_746,0.4
morgan_r3_286,0.4
morgan_r3_296,0.4
morgan_r3_300,0.4
morgan_r3_1072,0.4
avalon_163,0.4
morgan_r3_753,0.4
morgan_r3_1634,0.4
morgan_r3_315,0.4
morgan_r3_1657,0.4
morgan_r3_1613,0.4
morgan_r3_769,0.4
mordred_nG12FRing,0.4
morgan_14,0.3333333333333333
morgan_r3_1617,0.3333333333333333
morgan_r3_1611,0.3333333333333333
morgan_r3_1671,0.3333333333333333
morgan_r3_1582,0.3333333333333333
morgan_r3_1631,0.3333333333333333
morgan_r3_756,0.3333333333333333
morgan_r3_755,0.3333333333333333
mordred_n8FARing,0.3333333333333333
morgan_r3_1034,0.3333333333333333
morgan_r3_576,0.3333333333333333
morgan_r3_295,0.3333333333333333
morgan_115,0.3333333333333333
morgan_r3_732,0.3333333333333333
morgan_219,0.3333333333333333
morgan_213,0.3333333333333333
fcfp4_1573,0.3333333333333333
morgan_1804,0.3333333333333333
morgan_r3_997,0.3333333333333333
morgan_r3_988,0.3333333333333333
morgan_r3_987,0.3333333333333333
avalon_692,0.3333333333333333
morgan_r3_1990,0.3333333333333333
morgan_743,0.3333333333333333
morgan_r3_858,0.3333333333333333
morgan_r3_854,0.3333333333333333
morgan_r3_1981,0.3333333333333333
morgan_r3_1974,0.3333333333333333
morgan_r3_1432,0.3333333333333333
morgan_r3_145,0.3333333333333333
morgan_r3_1389,0.3333333333333333
morgan_r3_2044,0.3333333333333333
morgan_r3_2037,0.3333333333333333
morgan_r3_2033,0.3333333333333333
morgan_r3_2029,0.3333333333333333
morgan_r3_2018,0.3333333333333333
morgan_r3_1403,0.3333333333333333
morgan_r3_1402,0.3333333333333333
morgan_r3_2001,0.3333333333333333
morgan_r3_1996,0.3333333333333333
fcfp4_1636,0.3333333333333333
avalon_669,0.3333333333333333
morgan_r3_1427,0.3333333333333333
morgan_r3_1418,0.3333333333333333
morgan_r3_1955,0.3333333333333333
morgan_r3_175,0.3333333333333333
morgan_r3_174,0.3333333333333333
morgan_r3_1943,0.3333333333333333
morgan_1923,0.3333333333333333
morgan_1898,0.3333333333333333
morgan_1953,0.3333333333333333
morgan_r3_1924,0.3333333333333333
morgan_r3_1923,0.3333333333333333
morgan_r3_1920,0.3333333333333333
morgan_r3_188,0.3333333333333333
morgan_r3_1469,0.3333333333333333
morgan_r3_1450,0.3333333333333333
morgan_r3_1913,0.3333333333333333
morgan_r3_1892,0.3333333333333333
morgan_r3_1888,0.3333333333333333
morgan_r3_1881,0.3333333333333333
morgan_r3_455,0.3333333333333333
fcfp4_101,0.3333333333333333
fcfp4_76,0.3333333333333333
morgan_908,0.3333333333333333
morgan_965,0.3333333333333333
morgan_949,0.3333333333333333
morgan_1005,0.3333333333333333
morgan_987,0.3333333333333333
fcfp4_54,0.3333333333333333
avalon_825,0.3333333333333333
avalon_867,0.3333333333333333
avalon_854,0.3333333333333333
rdkit_fr_priamide,0.3333333333333333
fcfp4_1254,0.3333333333333333
fcfp4_233,0.3333333333333333
morgan_1096,0.3333333333333333
morgan_r3_661,0.3333333333333333
morgan_r3_1379,0.3333333333333333
morgan_590,0.3333333333333333
morgan_701,0.3333333333333333
morgan_692,0.3333333333333333
morgan_r3_210,0.3333333333333333
avalon_562,0.3333333333333333
morgan_r3_1131,0.3333333333333333
morgan_r3_1129,0.3333333333333333
morgan_r3_1128,0.3333333333333333
fcfp4_1092,0.3333333333333333
morgan_r3_108,0.3333333333333333
fcfp4_358,0.3333333333333333
avalon_940,0.3333333333333333
morgan_r3_534,0.3333333333333333
fcfp4_1241,0.3333333333333333
fcfp4_1222,0.3333333333333333
fcfp4_1177,0.3333333333333333
morgan_1828,0.3333333333333333
morgan_r3_1020,0.3333333333333333
morgan_r3_1876,0.3333333333333333
morgan_r3_1479,0.3333333333333333
morgan_r3_398,0.3333333333333333
morgan_r3_1842,0.3333333333333333
morgan_r3_380,0.3333333333333333
avalon_403,0.3333333333333333
morgan_1181,0.3333333333333333
morgan_1275,0.3333333333333333
morgan_r3_622,0.3333333333333333
morgan_r3_958,0.3333333333333333
fcfp4_1096,0.3333333333333333
avalon_429,0.3333333333333333
avalon_506,0.3333333333333333
morgan_r3_1828,0.3333333333333333
morgan_r3_222,0.3333333333333333
morgan_419,0.3333333333333333
morgan_481,0.3333333333333333
morgan_r3_1821,0.3333333333333333
morgan_r3_1229,0.3333333333333333
morgan_r3_505,0.3333333333333333
erg_31,0.3333333333333333
fcfp4_1037,0.3333333333333333
morgan_r3_1256,0.3333333333333333
morgan_r3_1298,0.3333333333333333
morgan_r3_53,0.3333333333333333
morgan_r3_78,0.3333333333333333
morgan_r3_75,0.3333333333333333
morgan_r3_1808,0.3333333333333333
morgan_r3_1515,0.3333333333333333
morgan_r3_1511,0.3333333333333333
morgan_r3_245,0.3333333333333333
morgan_r3_1779,0.3333333333333333
morgan_r3_1768,0.3333333333333333
morgan_r3_356,0.3333333333333333
morgan_r3_1529,0.3333333333333333
morgan_1928,0.3333333333333333
morgan_r3_614,0.3333333333333333
morgan_r3_613,0.3333333333333333
morgan_2021,0.3333333333333333
morgan_2006,0.3333333333333333
morgan_1999,0.3333333333333333
avalon_408,0.3333333333333333
morgan_r3_730,0.3333333333333333
morgan_323,0.3333333333333333
morgan_r3_1753,0.3333333333333333
avalon_102,0.3333333333333333
morgan_1476,0.3333333333333333
morgan_1526,0.3333333333333333
morgan_1581,0.3333333333333333
morgan_r3_8,0.3333333333333333
morgan_r3_31,0.3333333333333333
fcfp4_723,0.3333333333333333
morgan_r3_471,0.3333333333333333
morgan_r3_470,0.3333333333333333
morgan_r3_1310,0.3333333333333333
morgan_r3_1303,0.3333333333333333
morgan_r3_1233,0.3333333333333333
morgan_r3_751,0.3333333333333333
morgan_r3_492,0.3333333333333333
morgan_r3_928,0.3333333333333333
morgan_r3_923,0.3333333333333333
morgan_1457,0.3333333333333333
morgan_1454,0.3333333333333333
morgan_1446,0.3333333333333333
morgan_r3_1047,0.3333333333333333
morgan_r3_595,0.3333333333333333
morgan_r3_1071,0.3333333333333333
morgan_r3_273,0.3333333333333333
morgan_r3_1700,0.3333333333333333
morgan_r3_337,0.3333333333333333
morgan_r3_1691,0.3333333333333333
morgan_r3_1612,0.26666666666666666
morgan_118,0.26666666666666666
morgan_r3_744,0.26666666666666666
morgan_r3_774,0.26666666666666666
morgan_38,0.26666666666666666
morgan_r3_759,0.26666666666666666
morgan_r3_1633,0.26666666666666666
morgan_r3_2045,0.26666666666666666
morgan_r3_2043,0.26666666666666666
